,node2vec,gmvae,Unnamed: 0,label,type
980.0,"[-1.03129, -0.438933, 0.338427, -0.0691304, -0.130392, 0.0167707, -1.51025, -0.0610149, -1.20498, 2.24951, 2.56177, 2.63477, -0.8818, -1.08079, -5.72142, -1.64968]","[-1.1666016578674316, 0.009227495640516281, 0.4905477464199066, 0.8041113615036011, 0.0775911808013916, -0.7783296704292297, 1.3244578838348389, 0.8960657119750977, -0.004019990563392639, 1.1761572360992432, 0.9992048144340515, -0.6085819005966187, 0.1805693805217743, 0.8205661773681641, 0.6593759655952454, 0.5202264189720154]",980,"Ventricular brillation, idiopathic",Cardiovascular
982.0,"[-0.594526, -0.363969, 0.0581214, 0.435164, -0.447984, 0.489022, -1.26236, 0.11813, -1.13423, 2.07788, 1.9267, 2.14628, -0.817286, -0.992465, -5.1781, -1.35411]","[-0.8957476615905762, 0.6116836071014404, 1.0730884075164795, -0.08260803669691086, -0.10441739112138748, 1.113606572151184, 0.6045361161231995, 0.32112953066825867, 0.3361295759677887, -0.2662532329559326, 0.07939034700393677, 0.4775657653808594, 0.5948156118392944, 0.16082820296287537, 0.5886415839195251, 0.9679137468338013]",982,Liddle syndrome,Renal
984.0,"[-0.645329, 0.278071, 0.151546, 0.591838, -0.255467, -0.11749, -1.57268, 0.341211, -0.994456, 1.92856, 2.13027, 1.82528, -1.23122, -1.03332, -5.26715, -1.4923]","[1.182092547416687, 0.3067784309387207, -0.0824759304523468, -0.32334333658218384, 0.4301472306251526, 0.08533278107643127, -0.9620199203491211, 0.04907871037721634, 0.03618696331977844, -0.35381993651390076, 0.1570173054933548, 0.24207201600074768, -0.00011795759201049805, -0.3590281307697296, 0.36731481552124023, 0.5372401475906372]",984,Paragangliomas,Cancer
985.0,"[-0.64718, 0.357577, 0.135019, 0.627648, -0.256487, -0.092918, -1.54972, 0.421226, -1.09138, 2.0844, 2.22676, 1.8961, -1.30423, -1.05517, -5.52142, -1.59122]","[1.3854680061340332, -0.5806872844696045, 0.36213451623916626, -0.24511975049972534, 0.58880215883255, 0.6510119438171387, -0.5176507234573364, -0.6167793869972229, 0.1825539469718933, -0.24679237604141235, -1.1642920970916748, 0.009144246578216553, 0.5715036392211914, -0.5631924271583557, 0.4873461127281189, -0.07751962542533875]",985,Pheochromocytoma,Cancer
986.0,"[-0.635609, 0.322121, 0.0993545, 0.561847, -0.281549, -0.139732, -1.55295, 0.344348, -0.947212, 1.95484, 2.05039, 1.7521, -1.20673, -1.00914, -5.05267, -1.37441]","[0.525656521320343, -0.042642682790756226, -0.12533831596374512, -0.4465087354183197, 1.8643690347671509, 0.16242145001888275, 1.0614941120147705, -0.222988560795784, 0.09952309727668762, -0.7833936214447021, 0.03909723460674286, -0.02340400591492653, 0.14439591765403748, -0.3830069601535797, 0.493316650390625, 0.4413214921951294]",986,"Carcinoid tumors, intestinal",Cancer
987.0,"[-0.643421, 0.292411, 0.108451, 0.559178, -0.265878, -0.136816, -1.59649, 0.352041, -0.995155, 1.90024, 2.10502, 1.74091, -1.21166, -0.969614, -5.08827, -1.39498]","[-0.6463916301727295, -0.9811455011367798, -0.38579535484313965, -0.28769633173942566, -0.2494596242904663, 0.36109933257102966, 0.253152996301651, 0.28432774543762207, -0.6484030485153198, -0.8667421340942383, -0.23131874203681946, -0.6231482625007629, 0.6220052242279053, -0.31205111742019653, 0.8525503873825073, -0.31009361147880554]",987,Merkel cell carcinoma,Cancer
991.0,"[-0.72729, -0.0188177, 0.214106, 0.515747, -0.525528, 0.104931, -1.11414, 0.0165692, -0.779099, 1.69992, 1.87027, 1.76209, -0.766772, -0.963769, -4.62101, -1.08645]","[0.6472153067588806, -1.095857858657837, 0.4416479766368866, 0.9238658547401428, -2.285158634185791, -0.19981957972049713, -1.2639402151107788, -1.423500657081604, 0.12249841541051865, -1.1609829664230347, 0.021269747987389565, 0.4193466603755951, 0.6250777244567871, -0.48054996132850647, -1.7873657941818237, 2.3131015300750732]",991,Solitary median maxillary central incisor,Skeletal
996.0,"[-0.388016, -0.125286, -0.00371284, 0.383759, -0.25496, 0.130357, -0.893885, 0.257051, -1.05423, 1.34105, 1.37624, 1.47771, -0.693497, -0.906799, -3.76884, -1.03173]","[-0.41735726594924927, -0.47884559631347656, 0.6714775562286377, -0.38873398303985596, -0.15049481391906738, 0.7025748491287231, 0.5748639702796936, 0.17464566230773926, -0.784328818321228, -0.523122251033783, 0.010132670402526855, -0.5194989442825317, -0.10872241109609604, 0.19431407749652863, -0.4220884442329407, 0.27072498202323914]",996,Fanconi-Bickel syndrome,Metabolic
1002.0,"[-0.622439, -0.261629, 0.299712, 0.276883, -0.403049, 0.507478, -1.37002, -0.222735, -0.77828, 1.86577, 1.72846, 1.99502, -0.752327, -1.02062, -4.18968, -1.29329]","[-0.1472015082836151, -0.5353541374206543, -0.39288508892059326, -0.10157260298728943, -0.2599948048591614, 0.4862501919269562, -1.2021273374557495, 0.1816452592611313, 0.6289187669754028, 0.4784524440765381, 0.27763140201568604, -0.20889513194561005, -0.4286029040813446, -0.5705915689468384, -0.5081241726875305, 0.4476346969604492]",1002,Anxiety-related personality traits,Psychiatric
1003.0,"[-0.545377, -0.296911, -0.0554263, 0.662427, -0.360504, 0.320087, -1.08042, -0.0258324, -0.637598, 1.54611, 1.6374, 1.53153, -1.07359, -0.623783, -3.99935, -1.28532]","[-0.6925119757652283, -1.2774968147277832, -0.4920439124107361, 0.29171398282051086, -0.19317498803138733, -1.0178321599960327, 0.06428414583206177, 0.08384455740451813, -0.36287587881088257, 0.12563075125217438, -0.2279367446899414, 0.3595818877220154, 1.0980491638183594, 1.0657871961593628, -0.10324832797050476, 0.2600614130496979]",1003,"Creatine deciency syndrome, X-linked",Neurological
1012.0,"[-0.621754, -0.325553, -0.0414872, 0.738552, -0.407741, 0.371438, -1.19628, -0.050881, -0.693232, 1.70329, 1.76847, 1.68767, -1.11828, -0.68524, -4.25177, -1.40091]","[-0.48396459221839905, 0.6375309824943542, -0.013677045702934265, -0.2922748327255249, -0.04770106077194214, 0.6669400930404663, 0.530685305595398, -1.2848974466323853, -0.22767914831638336, 0.731610894203186, -0.024159610271453857, -0.7691383957862854, 0.561240553855896, 0.9607647657394409, 0.36388689279556274, -0.652741551399231]",1012,Infundibular hypoplasia and hypopituitarism,Endocrine
1015.0,"[-0.81107, -0.637237, 0.277585, 0.222817, -0.725326, 0.55467, -1.23648, -0.163545, -1.16422, 2.20538, 1.97335, 2.37342, -0.916925, -0.943719, -5.33878, -1.50935]","[-0.8091694116592407, -0.6037991642951965, -0.28970396518707275, 0.15432682633399963, -0.7428296804428101, -0.18245473504066467, 0.9269121885299683, 0.6582699418067932, 0.13386403024196625, -0.13751822710037231, -0.9172974824905396, 0.6656414270401001, 0.10649609565734863, 0.07088078558444977, 0.661853015422821, 0.5618480443954468]",1015,PCWH,Neurological
1016.0,"[-0.804509, -0.635976, 0.270665, 0.229182, -0.700194, 0.565369, -1.20063, -0.223302, -1.14132, 2.17213, 1.94394, 2.41317, -0.939251, -0.964899, -5.29023, -1.51082]","[1.0339235067367554, -0.9799250364303589, 0.337740957736969, 0.4532136917114258, -0.6060159802436829, 0.34209829568862915, 0.9658635258674622, -0.04791109263896942, -0.3514769971370697, 0.536090612411499, 0.5566606521606445, -0.01800692081451416, -1.393545150756836, -0.20507454872131348, -0.7056750655174255, 0.35955625772476196]",1016,Yemenite deaf-blind hypopigmentation syndrome,Multiple
1020.0,"[-0.786658, -0.198423, 0.500806, 0.301916, -0.388261, 0.391759, -0.987432, 0.22979, -1.09517, 2.12078, 2.1744, 1.76587, -0.988617, -0.838315, -5.00104, -1.31539]","[0.7330509424209595, -0.16936346888542175, -0.4092791974544525, 0.16559180617332458, -0.7763307094573975, -0.22505344450473785, 0.021330296993255615, -0.01686394214630127, -0.31573691964149475, -0.14073534309864044, 0.6149791479110718, -1.0641487836837769, 0.38061487674713135, -0.12432849407196045, -0.16686193645000458, -0.4344446659088135]",1020,Pyropoikilocytosis,Hematological
1025.0,"[-0.670214, -0.0751789, 0.401447, 0.362091, -0.371219, 0.0826888, -1.10169, 0.191615, -0.610773, 1.65595, 1.18158, 1.47597, -0.772404, -1.08884, -4.13109, -1.16599]","[1.0719748735427856, -1.613692045211792, 0.47079578042030334, -0.5930938124656677, 0.5988820195198059, -0.049073413014411926, -1.3317546844482422, 0.5352635383605957, 2.209718704223633, -1.2727867364883423, -0.2993803322315216, 0.9764596223831177, 0.020477011799812317, -1.2134332656860352, -0.3715144693851471, -0.47850853204727173]",1025,Peutz-Jeghers syndrome,Cancer
1027.0,"[-0.311598, -0.119097, -0.0384176, 0.347617, -0.284516, 0.222795, -0.895682, 0.246417, -1.02403, 1.31335, 1.32489, 1.4538, -0.631148, -0.796889, -3.74313, -1.00884]","[-1.3869596719741821, -0.03382997214794159, 0.6774221062660217, -0.6381282210350037, -0.1837698370218277, 0.5701422095298767, 0.0634649395942688, -1.3162809610366821, -0.6685749292373657, 0.15379537642002106, 0.3725520074367523, 0.13922101259231567, -0.3463265299797058, 0.6974374055862427, 0.6947676539421082, 0.041971612721681595]",1027,Hypoglycemia,Metabolic
1029.0,"[-0.447807, -0.000168112, 0.191734, 0.255559, -0.145229, -0.0288874, -0.795214, 0.153942, -0.920776, 1.44981, 1.38476, 1.63968, -0.807857, -1.12676, -3.89984, -1.12713]","[-0.10974392294883728, 0.5183072090148926, -0.3769768178462982, 1.0582520961761475, -1.2574540376663208, 0.5067588090896606, -0.7309261560440063, 0.7895138263702393, -0.5125868916511536, 0.009201312437653542, 0.35824769735336304, -0.03986626863479614, -1.195530652999878, -0.1346956491470337, 0.555828332901001, -0.5009897947311401]",1029,Wegener granulomatosis,Immunological
1033.0,"[-0.749493, -0.295818, 0.14662, 0.453267, -0.235108, 0.119668, -1.06602, -0.23902, -1.21674, 1.59993, 1.90412, 1.75393, -0.859094, -0.938571, -4.53165, -1.23134]","[0.20128166675567627, 0.43175092339515686, 0.2923998534679413, 0.3548734486103058, 0.721782386302948, -0.10041572153568268, 0.1173601746559143, -0.20239616930484772, 1.009577751159668, -1.1901922225952148, 0.5757535696029663, -0.2654752731323242, -0.9315213561058044, 0.2983533442020416, 1.1683992147445679, 0.9384162425994873]",1033,Barth syndrome,Multiple
1034.0,"[-0.771002, -0.302337, 0.113998, 0.376324, -0.29257, 0.0898567, -1.05143, -0.176475, -1.1717, 1.56937, 1.90115, 1.74539, -0.891644, -0.994983, -4.52259, -1.24482]","[1.0338385105133057, -1.3000409603118896, -0.4376074969768524, -0.1358461081981659, -0.760564386844635, -0.0921914279460907, 0.18928909301757812, 0.07147112488746643, -0.2822786271572113, -0.5104741454124451, 0.3940119743347168, -0.2857131361961365, -0.48521387577056885, -0.512104868888855, 0.7270956039428711, -0.27695798873901367]",1034,Noncompaction of left ventricular myocardium,Cardiovascular
1040.0,"[-0.378849, -0.161551, -0.0817586, 0.465685, -0.240403, 0.166762, -1.02225, 0.280402, -1.10638, 1.48435, 1.62666, 1.76199, -0.779654, -0.971526, -4.4849, -1.2666]","[-0.10240718722343445, 0.17426013946533203, 0.4492906630039215, -0.4910447895526886, -0.22507444024085999, 0.9358928799629211, -0.6040218472480774, 0.7459323406219482, -0.9678121209144592, 0.12262260913848877, 0.22931645810604095, 0.7582106590270996, 1.090771198272705, 1.0226002931594849, 0.07695623487234116, 0.43364399671554565]",1040,"Glomerulocystic kidney disease, hypoplastic",Renal
1047.0,"[-0.695557, -0.278631, 0.208328, 0.506419, -0.202654, 0.469003, -0.892904, 0.287231, -0.862546, 1.62885, 1.82151, 1.97921, -0.748287, -0.320638, -4.5745, -1.33849]","[0.08215923607349396, 0.11158210039138794, -0.24032485485076904, -0.39741596579551697, -0.3843196630477905, -1.2407945394515991, -0.138189435005188, 0.7339726090431213, 0.001355089247226715, -0.6441202759742737, -0.34109604358673096, -0.4458804726600647, 0.43786248564720154, -0.4293324649333954, -0.6359291672706604, -0.7921715974807739]",1047,Autoimmune thyroid disease,Endocrine
1048.0,"[-0.881599, -0.344724, 0.248791, 0.607406, -0.25092, 0.577495, -1.14559, 0.293335, -1.06106, 2.04552, 2.30584, 2.43998, -0.957677, -0.448135, -5.62671, -1.65865]","[-0.037450022995471954, 0.6679961085319519, 0.38075101375579834, -0.04975011944770813, -1.2155044078826904, -1.2563576698303223, 0.858777642250061, 1.963444471359253, -0.5842603445053101, -0.878132164478302, -0.8930243253707886, 0.004994809627532959, 0.9335340261459351, -0.32600536942481995, -0.7940980792045593, -0.3193519115447998]",1048,Goiter,Endocrine
1050.0,"[-0.596403, -0.156569, 0.226092, 0.367078, -0.258855, 0.0488803, -1.07592, 0.126855, -0.905299, 1.71964, 1.6972, 1.57259, -0.693868, -0.735057, -3.99481, -1.40053]","[0.3905555307865143, 0.05862654000520706, 0.40654322504997253, -1.5422337055206299, 0.24446997046470642, -1.6090763807296753, 0.3944590389728546, 0.5606213212013245, -0.8604324460029602, 0.8209786415100098, -0.15958398580551147, 0.23058432340621948, 0.5129983425140381, -0.5650615096092224, 0.7149550914764404, -0.015302181243896484]",1050,Loeys-Dietz syndrome,Connective tissue disorder
1051.0,"[-0.521402, 0.0984979, 0.173206, 0.652077, -0.0232113, 0.430017, -1.04061, -0.336408, -0.868102, 1.97311, 2.20313, 1.95371, -1.20564, -0.936346, -4.9023, -1.59121]","[-0.2584993243217468, 0.2816757261753082, -0.1331517994403839, -0.7808809280395508, 0.3369177579879761, -0.40477222204208374, 0.8502086400985718, 0.11856824159622192, 0.4325171113014221, -0.7719801068305969, 0.03241643309593201, 0.40183544158935547, -0.49344581365585327, 0.7160041332244873, -0.08327633142471313, -0.3420865535736084]",1051,Self-healing collodion baby,Dermatological
1053.0,"[-0.798495, -0.386317, 0.196651, 0.600704, -0.273262, 0.53097, -1.04669, 0.265968, -1.05163, 1.96384, 2.27823, 2.37627, -0.87604, -0.399191, -5.36011, -1.57743]","[0.07844050228595734, -0.3622211813926697, 1.266533374786377, 0.7637640237808228, -0.837394118309021, -0.8383217453956604, 1.181275725364685, 0.8625564575195312, -0.010570526123046875, -0.5504653453826904, -1.5404292345046997, 0.12721186876296997, 0.693753719329834, -0.7610028386116028, -0.3254689574241638, -0.2922784686088562]",1053,Thyroid hormone resistance,Endocrine
1061.0,"[-0.587999, -0.306199, 0.336136, 0.496786, -0.279634, 0.396282, -0.800591, -0.0171049, -1.2249, 2.40129, 2.08175, 1.98716, -0.975848, -1.28887, -5.05558, -1.53476]","[-0.2998656630516052, -0.01980188488960266, 0.7433143258094788, -0.3832992911338806, 1.0649831295013428, 0.36157146096229553, -0.22391954064369202, 0.7322288751602173, -0.7979497313499451, -0.0745428055524826, -0.5078550577163696, -0.6492372751235962, -0.9886116981506348, -0.5885877013206482, -0.27537116408348083, 0.44853073358535767]",1061,Sepsis,Immunological
1065.0,"[-0.547606, -0.149212, 0.208651, 0.58711, -0.276732, 0.238556, -1.13776, 0.244536, -0.924206, 1.72649, 1.72335, 1.81143, -0.628947, -0.879995, -4.83613, -1.51183]","[1.0083656311035156, -0.2015487402677536, 0.8039286732673645, 0.1208534836769104, 0.6552643775939941, 0.08809740841388702, -0.21602506935596466, 0.864668607711792, -0.1505899578332901, -0.5884865522384644, -0.7129207253456116, -0.44518402218818665, -0.46240147948265076, -0.8246162533760071, -0.07568594813346863, -1.0334302186965942]",1065,Adrenal cortical carcinoma,Cancer
1066.0,"[-0.51453, -0.0684215, 0.156172, 0.611949, -0.217418, 0.231305, -1.14866, 0.170723, -0.809966, 1.75124, 1.61644, 1.72996, -0.661522, -0.839357, -4.81131, -1.45266]","[0.4024272561073303, -0.12084140628576279, 0.04087664932012558, -0.6081874370574951, -0.08824671059846878, -0.8543394804000854, 0.025091320276260376, 0.5028159618377686, -0.7318146228790283, -0.3473460078239441, 0.13752546906471252, 1.4462213516235352, -0.23118005692958832, -1.4030747413635254, -0.5011648535728455, -0.9189552068710327]",1066,Histiocytoma,Cancer
1067.0,"[-0.525464, -0.0339139, 0.249834, 0.494337, -0.316045, 0.256043, -1.20196, 0.105863, -0.875522, 1.66969, 1.66291, 1.78885, -0.774203, -0.902148, -4.82947, -1.51675]","[0.9138316512107849, -0.5811541676521301, -0.020873762667179108, -0.0014970190823078156, 0.18619534373283386, -0.6856813430786133, 0.9856148958206177, 1.4789557456970215, -0.16839070618152618, -0.9922509789466858, 0.3091534376144409, -0.061479419469833374, -0.39532390236854553, -1.1502482891082764, -0.10057911276817322, -1.0880072116851807]",1067,Li-Fraumeni syndrome,Cancer
1068.0,"[-0.555286, -0.0965082, 0.2091, 0.617346, -0.227423, 0.286101, -1.16884, 0.0976282, -0.81905, 1.7182, 1.72697, 1.7448, -0.665932, -0.876748, -4.93899, -1.45323]","[0.12027278542518616, 0.21227291226387024, -0.35521620512008667, 0.16747383773326874, -0.43829676508903503, 0.16226206719875336, 0.04243892431259155, 0.865803599357605, 0.1893046647310257, -2.210569381713867, -0.1835939586162567, 0.7002562284469604, -0.2561684846878052, -0.7298628687858582, -0.5360549092292786, -1.4048945903778076]",1068,Multiple malignancy syndrome,Cancer
1069.0,"[-0.550674, -0.0567364, 0.236533, 0.57852, -0.226172, 0.220555, -1.15888, 0.179322, -0.802286, 1.69434, 1.65219, 1.76106, -0.658763, -0.832634, -4.83801, -1.45957]","[0.2828175127506256, -0.2005554437637329, 0.1266166716814041, 0.034248560667037964, -0.30457553267478943, 0.5734541416168213, -0.020207583904266357, 0.7679121494293213, -0.23103439807891846, -1.6867287158966064, 0.35012105107307434, 0.08464321494102478, -0.6083513498306274, -0.9062143564224243, -0.5250787734985352, -1.2553231716156006]",1069,Nasopharyngeal carcinoma,Cancer
1070.0,"[-0.530299, -0.121671, 0.281893, 0.62102, -0.246225, 0.150548, -1.26612, 0.0686065, -0.860889, 1.719, 1.77652, 1.82116, -0.7125, -0.968729, -4.92367, -1.57968]","[0.5683314800262451, 0.10237887501716614, 0.801566481590271, -0.11481325328350067, 0.11123156547546387, -0.05822691321372986, 0.35944563150405884, 0.7936700582504272, -1.0855990648269653, -0.8053056597709656, -0.031853772699832916, 0.7922834753990173, -0.6055922508239746, -0.8384997844696045, -0.5142247676849365, -1.3820561170578003]",1070,Osteosarcoma,Cancer
1072.0,"[-0.83058, -0.325732, 0.174164, 0.574847, -0.26645, 0.490682, -1.07463, 0.29418, -1.05074, 2.01135, 2.26469, 2.39214, -0.914789, -0.435512, -5.35263, -1.57936]","[0.4822096824645996, 0.6519597768783569, 0.5691533088684082, 0.02137473225593567, -1.2681992053985596, -0.7874691486358643, 0.297709584236145, 1.1070939302444458, -0.2590447664260864, -0.8276661038398743, -1.6263000965118408, 0.8815677165985107, 1.2368953227996826, -0.8575608134269714, -0.6458572745323181, 0.1377485692501068]",1072,Hyperthyroidism,Endocrine
1073.0,"[-0.812524, -0.371912, 0.209492, 0.599641, -0.269019, 0.532198, -1.02979, 0.301381, -1.04996, 1.98884, 2.25777, 2.38, -0.908842, -0.403475, -5.40185, -1.5605]","[0.078629270195961, 0.4973940849304199, 1.0245894193649292, 0.8112530708312988, -1.21637761592865, -1.141160249710083, 0.9726994037628174, 0.9051473736763, -0.0882764458656311, -0.6563705205917358, -1.500681757926941, -0.6853758692741394, 0.7357296943664551, -0.7564124464988708, -0.6619455218315125, -0.4767891466617584]",1073,Total iodide organication defect,Endocrine
